Time,Syne,Crypto,Pico1,Pico2,Pico3,SNano,RNano,Micro,PicoHFLR,Tot_Pico,Tot_Nano,full_FLR,full_FWS,Sal,Temp,Par,Lon,Lat
2018-05-11 02:00:00,0.07669888946590625,0.023184659824969967,0.08025103988010991,0.17447423195404216,0.21288458496378324,0.27087725834651577,0.4196983731579386,0.009224901007409874,0.01002364982099742,3622.9,871.1,22841.5369077778,80606.1516,36.936706138033,17.9342457427993,0.0,3.055436,38.059332
2018-05-11 02:30:00,0.09210719537299143,0.022107344065466033,0.11754521688452255,0.16202311631004915,0.1611960952460245,0.212125901257181,0.39449780367996007,0.010520072267088502,0.0066848395637332456,3637.8,766.8,23905.4618833333,55538.3314555556,36.9420056554681,17.9098062964873,0.0,3.061506,38.11894
2018-05-11 03:00:00,0.1159735700503705,0.019299060979380507,0.12466282574306888,0.20833809424694036,0.2669915785529931,0.22340223961368752,0.40709808841894934,0.01115219115810507,0.006489925235201067,4472.5,796.8,22262.6077011111,40419.7172366667,36.9703078445303,17.8692581163064,0.0,3.079069,38.18244
2018-05-11 03:30:00,0.13383822574098744,0.02294753342557734,0.1171265340104904,0.22102712929814342,0.2200838523020565,0.2514296603113813,0.4353320597785364,0.010752745816335027,0.007569173091332946,4507.0,867.4,23286.0652855556,42576.33203,37.0136675446505,17.8179926190291,0.0,3.096861,38.246772
2018-05-11 04:00:00,0.14347978892265423,0.02839799418587166,0.1319897760386313,0.18288071767546418,0.19899224877195906,0.2041180667721256,0.3808086054450088,0.012558991924069602,0.008099773207892767,4145.2,739.4,25252.5527733333,58832.7675988889,37.0660171829376,17.7674888481198,0.0,3.114971,38.312175
2018-05-11 04:30:00,0.14906538729081675,0.032888256118414894,0.11503311964032972,0.17074682790775125,0.25242431104820584,0.27251151028224135,0.3566191699275664,0.014794271917409042,0.0062769632836566485,3874.7,792.0,22988.02512,49210.9115311111,37.1212891865005,17.7292258470429,0.0,3.133429,38.378695
2018-05-11 05:00:00,0.08946539467987678,0.01737638622115925,0.09517708433935561,0.16916069852635088,0.13571743818166682,0.2486514320206478,0.3484523187078512,0.01500946132711681,0.005504525018732828,3436.1,752.3,24907.3678333333,48493.6112255556,37.1757289289276,17.7138573771799,0.0,3.15211,38.446044
2018-05-11 13:30:00,0.0735906353238698,0.016864715085797007,0.07251587378236618,0.16868485971193076,0.23931939472150532,0.28395127383232044,0.22812737740404632,0.0078019610357172595,0.004259239030888352,3363.3,640.8,26079.5874555556,71457.9882333333,37.416162600629,18.8401390820247,1028.0,3.167267,38.477816
2018-05-11 14:00:00,0.10415854374115395,0.010316506184841631,0.08611260011655984,0.17011237615519112,0.28431481558571314,0.23712995587378244,0.23979430771792526,0.00745362317875281,0.006064001332112231,3641.2,598.5,24755.493,57834.4146777778,37.3315858276044,19.0084493397551,1024.0,3.170063,38.413337
2018-05-11 14:30:00,0.10462526634959621,0.017495349452414342,0.08131868120889187,0.18058083007243364,0.22081502789109986,0.19284172841561906,0.3110403621680127,0.00813953942219632,0.006818391974023812,3635.4,635.9,24959.6970455556,79670.7862,37.2563136563607,19.1515014623995,998.0,3.172845,38.348997
2018-05-11 15:00:00,0.11428244078344851,0.017537198907796387,0.10009660810923322,0.27781056115227715,0.578753600865873,0.31083471817500635,0.6997824802264592,0.008939775039547081,0.007955392223794856,5708.7,1280.1,24575.4338511111,44772.9969333333,37.2035001286288,19.2424084599504,961.0,3.175659,38.283944
2018-05-11 15:30:00,0.07988304659270669,0.05250531141538226,0.08964000333028059,0.23268518025143622,0.3809424818915994,0.3433563316959455,0.6452590258929316,0.005561301307135126,0.008384925651486139,4700.0,1249.8,22643.1115266667,56693.9615222222,37.1616985483054,19.2844992958626,902.0,3.178442,38.219552
2018-05-11 16:00:00,0.06065873158458913,0.02022811888886192,0.0868976305053701,0.26432846141037386,0.18526864540837568,0.4527694987927734,0.4323764374323537,0.010408442760802597,0.00732011589376405,4695.4,1110.0,23244.7980211111,55728.7040888889,37.1190937514179,19.2981758258737,837.0,3.18123,38.155336
2018-05-11 16:30:00,0.10625421976729664,0.03504067207802028,0.09584697693780703,0.24846716759637005,0.27424709016734666,0.38200638997585556,0.697060196486554,0.012974576471567729,0.011030707185080344,4841.9,1363.7,22645.6061966667,49007.3483777778,37.082157232146,19.2885731083895,759.3,3.184042,38.09039
2018-05-11 17:00:00,0.11830879804970444,0.018433885032673552,0.08060692032303723,0.22031337107651325,0.39460984097910257,0.3324068437265841,0.5492790791774208,0.011080909666139373,0.017646965781367083,4738.6,1113.0,23265.5033322222,58370.0583444444,37.0573604846698,19.2608262018156,696.8,3.164599,38.032415
2018-05-11 17:30:00,0.07348647058945966,0.0593577904742918,0.08727444509199903,0.19810755973690788,0.1556279119140788,0.4469679044209476,0.5903466738822747,0.008237719590375489,0.009720449754391809,3877.8,1306.0,22895.5290433333,43746.1784666667,37.051175003169,19.2200701645576,293.7,3.086872,38.017978
2018-05-11 18:00:00,0.09320132882357839,0.015855527777922325,0.08781873282824079,0.20492791607692953,0.1548967363250354,0.4217187120139873,0.6128249596203481,0.010641116310049121,0.0062914013820664395,3872.7,1304.0,23996.2690055556,49273.4129666667,37.070758961161,19.1481680802162,410.1,3.048842,38.067242
2018-05-11 18:30:00,0.07702834071892432,0.010178803013639656,0.09147174090417119,0.1824048788610441,0.12851817084339356,0.4496644201148948,0.42957637415702277,0.006731393722421114,0.0049486582299558745,3539.5,1102.6,24159.1889,49514.1607666667,37.1127684416122,19.0360023236518,391.3,3.05548,38.128967
