Time,Syne,Crypto,Pico1,Pico2,Pico3,SNano,RNano,Micro,PicoHFLR,Tot_Pico,Tot_Nano,full_FLR,full_FWS,Sal,Temp,Par,Lon,Lat
2018-05-12 01:00:00,0.06246922559008408,0.022963402180000366,0.06315186495712265,0.04954506743818167,0.2501202164682375,0.4477250353842312,0.30091161435350927,0.017598950961618516,0.007137337190908334,2043.7,811.9,26624.0735733333,56991.6313111111,37.8653509821245,18.0834887368866,0.0,3.169782,38.960535
2018-05-12 01:30:00,0.06504025920510365,0.02533267858548284,0.07409670968279078,0.05551835942053119,0.247666132711681,0.4450514361834985,0.30658617600532845,0.013290242277911915,0.006660011322953959,2218.1,816.4,27683.2356011111,59647.4179333333,37.8536257473371,18.0692230908686,0.0,3.249101,38.951828
2018-05-12 02:00:00,0.06694896665556573,0.021181232958329865,0.07602619598701191,0.05003751228040963,0.2198368229123304,0.4519410956623096,0.2794921422029806,0.017914518358171677,0.007377879360586129,2112.2,789.2,26834.4958366667,55715.0935888889,37.8143086907324,18.0668058032273,0.0,3.284271,38.906057
2018-05-12 02:30:00,0.06767786574546249,0.017442295276774288,0.07083654316876198,0.05500672841561902,0.19377445341770047,0.43425420864207814,0.27030095079510447,0.018582064773957206,0.006941896678045126,2078.4,760.5,26664.8173155556,54081.1019777778,37.7586942636878,18.073045838586,0.0,3.273889,38.839017
2018-05-12 03:00:00,0.06960188709568312,0.024931974100238844,0.06410551910748481,0.0593044288568812,0.14812849554574975,0.3917851136458247,0.24504515527433185,0.01577836982765798,0.009632962201315461,2063.5,687.6,25380.2663388889,54232.5460444444,37.6981183673815,18.0846741656303,0.0,3.265813,38.769751
2018-05-12 03:30:00,0.05501433411039879,0.021901320685733777,0.040574657397385736,0.049154948796936146,0.14832482224627427,0.38026807093497633,0.22578361501956537,0.012537735409208226,0.013229819332278745,1788.7,652.3,26081.3759677778,57681.0223444444,37.6439169029914,18.0984217530457,0.0,3.258054,38.703197
2018-05-12 04:00:00,0.044832611354955865,0.02426799113243681,0.037946563983015574,0.049206111897427365,0.2138979402214637,0.4307579635334277,0.23769220214803094,0.015122960619432187,0.011143867704604113,1843.9,716.3,25102.56534,53265.9735111111,37.5920397495156,18.1127316725267,0.0,3.250387,38.637214
2018-05-12 04:30:00,0.055359003201492375,0.03111491788756622,0.07430740071601033,0.09094241112313714,0.10984478894346851,0.3889058529681126,0.3185746865373407,0.013411614353509283,0.00935483531762551,2564.8,776.8,26093.1207611111,53319.1189555556,37.5174747326053,18.1304492438894,0.0,3.242741,38.571444
2018-05-12 05:00:00,0.12059270673757387,0.03602500410288784,0.08846805594871368,0.16787892348680378,0.14189512280409627,0.4559514944634086,0.40433249854300224,0.01566913495962035,0.005810596786279244,3866.5,949.3,23233.6196533333,47975.0231477778,37.4322953196382,18.1522359754458,0.0,3.235203,38.506634
2018-05-12 13:00:00,0.10638842663235783,0.10478314984945442,0.05658717592207144,0.07162834068770295,0.1401281824993756,0.4804252102239614,0.335678294896345,0.013205281824993757,0.006539740238115061,2089.8,887.2,26697.1768844444,67417.9241666667,37.4981577350544,18.7022447486231,913.0,3.099535,38.516871
2018-05-12 13:30:00,0.03267986208475564,0.02227228658255492,0.031259895928732,0.03864732703355258,0.21978774123719927,0.3546632170510366,0.15449193905586545,0.007213142452751645,0.008685827408209142,1565.1,538.2,27409.12597,78013.7094222222,37.5675264145479,18.6747740844875,1052.0,3.107174,38.583839
2018-05-12 14:00:00,0.05538824849617017,0.024757451507870776,0.0583946832070602,0.04666074764798935,0.18012974773124638,0.4195494130380485,0.22370560652734992,0.0133509283157106,0.008930128049288152,1860.8,687.9,28769.7779133333,72716.7683888889,37.6198526395819,18.6530948949581,948.0,3.114688,38.64987
2018-05-12 14:30:00,0.06574406051484055,0.021212811047067532,0.05408106152693365,0.046283419781866626,0.17963893097993508,0.42870134876363336,0.23609373407709597,0.0176596369994172,0.008058162684206144,1791.8,712.3,26626.0186933333,54941.1648111111,37.6853632503622,18.6206669112182,782.9,3.122056,38.714405
2018-05-12 15:00:00,0.06528400544292731,0.022245767119682874,0.059359426359170755,0.04123106360835901,0.18395811839147452,0.47476951960702696,0.26718393805678126,0.016203172092248773,0.009772025643160437,1814.8,796.0,29024.8934111111,68435.0210111111,37.7572646775009,18.5817444518614,644.0,3.129237,38.777285
2018-05-12 15:30:00,0.06394786768899341,0.015758730936562517,0.06022436849554575,0.03850662850720174,0.17497617184247777,0.45224958787777875,0.2611896827907751,0.01597256514861377,0.006611151194738157,1677.6,766.6,26925.1599488889,59243.3406777778,37.8219962812939,18.5444256870262,568.2,3.136451,38.840453
2018-05-12 16:00:00,0.06126878600345516,0.02174603620082464,0.05177454916326701,0.03864093164599118,0.17649770377154278,0.430655132794938,0.27861298476396634,0.019771511114811423,0.007464324202814087,1629.3,767.4,27825.3840544444,61095.5673333333,37.8659974220377,18.5168087868508,737.3,3.143617,38.903029
2018-05-12 16:30:00,0.05478377484181166,0.018231977432755266,0.05167474814753143,0.04255490883356924,0.20123486803763221,0.46448644575805514,0.31545767379901757,0.018011616018649573,0.0075282182166347515,1741.7,846.4,26592.7098511111,57325.9726444444,37.8774666646091,18.5057808801776,375.9,3.164438,38.96424
2018-05-12 17:00:00,0.05547428283578594,0.027168959774747498,0.05351552243776538,0.04398747564732329,0.24594827408209147,0.5055159104154525,0.37180367329947545,0.021919796852884855,0.006780282407792856,1851.9,956.8,26609.4411144444,54179.4781555556,37.8625476429429,18.5069736896605,754.3,3.239573,38.97747
2018-05-12 17:30:00,0.06345803558977187,0.02090599772372552,0.05522322870701857,0.039536285904587465,0.21767722920656069,0.4874177004412622,0.30730548663724916,0.02378892681708434,0.006611151194738157,1735.6,858.5,26136.3902788889,50279.9318,37.8301848033729,18.5159103121538,467.0,3.283829,38.931096
2018-05-12 18:00:00,0.05886492912746648,0.024319267203712355,0.06317404296061943,0.03692696777953543,0.20771364915494134,0.48402428607110154,0.29267950378819413,0.022745126966946964,0.0076597647156772955,1774.1,836.9,27155.51457,59050.7274,37.7880305091092,18.5291485120168,495.5,3.276929,38.864915
2018-05-12 18:30:00,0.061823064097493954,0.011021749365449836,0.05944813837315794,0.039664193655815506,0.1983881308800267,0.43158060944134546,0.2708604146199317,0.02700528682041462,0.007017066106069436,1747.2,758.6,25543.6082644444,50752.9343777778,37.7437371233616,18.5432460536089,315.5,3.269155,38.798409
2018-05-12 19:00:00,0.058780064599637825,0.011800049613232963,0.056099259845141955,0.039587449005078684,0.22842611606027813,0.4433033136291733,0.25303749562900674,0.020681801681791692,0.01027566081092332,1863.7,747.7,26532.9302777778,51803.3490666667,37.7012662259431,18.5561442843411,165.0,3.261641,38.733726
2018-05-12 19:30:00,0.051167780261322945,0.015458585801861774,0.04904665473316127,0.04073222337856965,0.192841901590209,0.3940473898925985,0.23825166597285818,0.025694468403963035,0.009091742319540422,1714.0,681.3,27106.34253,54689.2036,37.6361274742103,18.5764749372174,85.2,3.254099,38.669185
2018-05-12 20:00:00,0.03785149364905086,0.014483497343316611,0.03306740321372076,0.05356137082674216,0.17433811006577307,0.43610516193489307,0.23905090000832568,0.01511082341187245,0.009569068187494796,1745.5,723.2,25586.1732711111,54117.3558111111,37.5534155548564,18.6018249891483,38.53,3.246466,38.603437
2018-05-12 20:30:00,0.12169147904525017,0.024331913768376772,0.10244019815169429,0.11012857380734328,0.19848629423028893,0.4888573307801183,0.4235940387977687,0.01912823911414537,0.010204249854300225,3321.7,1005.4,26421.2378677778,56599.8399777778,37.4668962205879,18.6265353435194,10.03,3.239133,38.540144
2018-05-13 06:00:00,0.041828321992600524,0.011911109444739939,0.03959882524352677,0.05187298851053202,0.1383121605195238,0.34283768212471905,0.20899970027474812,0.01523219548746982,0.005686567230039131,1601.3,594.9,25958.46435,56204.6910111111,37.5021211430575,17.838109224806,0.0,3.101807,38.536758
2018-05-13 06:30:00,0.07562407817573473,0.028990678253186533,0.06731024061277163,0.0455799271501124,0.16972443260344686,0.37306991924069605,0.2368130447090167,0.017999478811089833,0.007640972358671218,1868.8,659.1,25248.2192644444,52483.8360777778,37.5629811971048,17.790123803344,0.467,3.108636,38.596714
2018-05-13 07:00:00,0.08813213118963865,0.02040703326333192,0.07084763217051036,0.04974971984014654,0.1814549529597869,0.3875690533677463,0.2644665423361918,0.016081800016651403,0.006509672466905337,1959.7,707.8,24542.5778344444,49510.8026777778,37.6155369664867,17.7467813225907,14.1,3.115384,38.656149
2018-05-13 07:30:00,0.07817214094111646,0.022971066764645432,0.06573560236449921,0.0427595612355341,0.2091370177337441,0.40813520106568985,0.25455604029639495,0.0184485554908001,0.005795562900674382,1841.7,715.4,26477.8021333333,61052.0127555556,37.6508569857852,17.7079476381414,27.92,3.122319,38.716944
