Time,Syne,Crypto,Pico1,Pico2,Pico3,SNano,RNano,Micro,PicoHFLR,Tot_Pico,Tot_Nano,full_FLR,full_FWS,Sal,Temp,Par,Lon,Lat
2018-04-30 08:00:00,0.10087129200576553,0.039865777120891135,0.13052202564316046,0.05872241528598785,0.2621562925651486,0.3194445133627508,0.7849808284072933,0.02251616018649571,0.006833816293397719,2714.1,1012.9,24648.0161222222,102159.4295,37.527820601647,16.5714240740272,104.8,2.604396,39.410292
2018-04-30 09:00:00,0.11136726548840645,0.04170922055783175,0.13591104404296064,0.06338553950545334,0.2768492627591375,0.36880985554908,0.7381198160019982,0.019983092165514946,0.004350801640163184,2789.7,1026.6,23589.2262222222,111849.263055556,37.6085468313434,16.4941330230955,318.7,2.739175,39.219256
2018-04-30 10:00:00,0.09735202932468152,0.024101088289713867,0.08877868911830823,0.040750405045375075,0.3203488806094414,0.3464801119806844,0.540314537507285,0.01592762467737907,0.003798201939888436,2104.0,834.4,24694.0996888889,171669.076111111,37.675625587849,16.4375610696192,707.5,2.905736,39.030975
2018-04-30 10:30:00,0.13880563767067686,0.02976573846715538,0.09233544126217635,0.034898219965032055,0.3263524598284906,0.41596067771209727,0.7416520531179752,0.02278481891599367,0.0039271418699525435,2070.2,1080.7,24249.5276444444,109609.2272,37.7039164540856,16.4177921555638,626.3,2.989424,38.936181
2018-04-30 11:00:00,0.17244144046342932,0.048071449631051096,0.11812728332362003,0.0361445849637832,0.41445761801681796,0.6015190013321122,0.9818441770044126,0.03188083590042461,0.008539507368245776,2619.4,1485.8,22999.5797222222,115748.5034,37.7285844012886,16.4045592786556,354.5,3.073662,38.840562
2018-04-30 11:30:00,0.19307257097660474,0.031104584174711594,0.11866618516360004,0.03013481350428774,0.3590035047040213,0.46800189825992844,0.7383552984763967,0.02731363749895929,0.006668036383315295,2384.4,1134.3,24591.8518777778,46864.0858555556,37.7495804729538,16.3981284288417,503.7,3.159405,38.742203
2018-04-30 12:00:00,0.19452833860627755,0.05592308150512096,0.10864261093997171,0.03185393764049622,0.31634649446340857,0.5110004953792358,0.8158290325534926,0.03814953958871035,0.011991413495962035,2378.9,1246.7,24944.5555444444,77873.2234555556,37.7671486605741,16.3962778200733,630.3,3.260666,38.66656
2018-04-30 12:30:00,0.1818021791222629,0.05431497421309112,0.12233071767546418,0.0285517866955291,0.36390116143535095,0.49725201690117393,0.7357649912580135,0.034042899009241526,0.007692187827824494,2433.4,1163.8,25105.0893333333,60017.5204666667,37.7815455597156,16.3966787069316,544.2,3.301967,38.667604
2018-04-30 13:00:00,0.1666621263191033,0.05018228909876234,0.1257796894513363,0.04351532969777704,0.26673797144284406,0.5478168907667972,0.7538971417866955,0.031970388810257266,0.008381095454167015,2508.5,1234.0,24709.7583555556,46206.7756333333,37.7930277659444,16.3970023439977,927.0,3.311349,38.667321
2018-04-30 13:30:00,0.22299637467737904,0.06469878431343534,0.11047487719590376,0.04456829323120473,0.2118104878861044,0.49263843351927405,0.8383176088585463,0.05041828823578386,0.013870252476896178,2425.9,1245.9,24960.5371,69218.0624111111,37.801396554813,16.4000131669487,965.0,3.26762,38.674234
2018-04-30 14:00:00,0.1815049135948297,0.04746466101548841,0.11877396553159605,0.047476478228290736,0.3382016293397719,0.48737894846390817,0.7726179985013738,0.03385099991674299,0.017801078344850556,2890.2,1184.4,24599.2455777778,46104.9010888889,37.805618462066,16.4169247564669,246.9,3.174594,38.728888
2018-04-30 14:30:00,0.15183114631899922,0.04743356845377089,0.1259952501873283,0.040062755390891686,0.3343572321205562,0.6647250936641412,0.7986388119224045,0.043791372908167515,0.04424481600199817,3564.2,1398.7,26330.9443111111,47470.3209111111,37.8062384813389,16.4402993759904,415.1,3.169248,38.750075
2018-04-30 15:00:00,0.1286249879017151,0.04156716209807351,0.13300097410706854,0.03946822496045292,0.30533993256181835,0.6287391432853219,0.7725002572641745,0.04961231204728998,0.032393394430105735,3244.1,1337.5,26861.6156144444,56247.3103555556,37.803923025479,16.4613055731846,363.3,3.244559,38.75008
2018-04-30 15:30:00,0.15477601976833733,0.04345330598643951,0.12750417533927236,0.039117237115977026,0.28311615685621516,0.5487396074431771,0.7221070077429024,0.04391930563649987,0.022461335817167596,2876.4,1208.0,26137.8975088889,47719.4663666667,37.7993385073339,16.4711118957153,107.1,3.322593,38.750087
2018-04-30 16:00:00,0.12678305290462907,0.05582165065934027,0.13871333361085672,0.03969744151194739,0.29717717134293564,0.6111152547664641,0.7868646882024811,0.04812829239863459,0.015531735575722256,2827.1,1330.6,25649.8501888889,58300.3331,37.7928352170963,16.4601851694993,177.2,3.400314,38.750101
2018-04-30 17:00:00,0.11549251922716675,0.03802316281892965,0.1698618599617018,0.0371903854799767,0.3020221650986596,0.6411958184164517,0.8137096902839064,0.041066405794688204,0.009508398842727502,2926.8,1386.0,25428.72466,45629.6714222222,37.771337609368,16.3776250100374,37.02,3.559275,38.750118
2018-04-30 17:30:00,0.12175211167107233,0.04086585209488958,0.146365739738573,0.036080117808675385,0.2592071659312297,0.5778974544167846,0.7086845067021896,0.037023731579385565,0.00835162347015236,2580.6,1228.2,24519.8520888889,54428.0434333333,37.7563437217803,16.3281122666841,34.59,3.644267,38.750122
2018-04-30 18:00:00,0.12636597825691032,0.03768335566664802,0.12146847473149615,0.0346904924652402,0.2724782357838648,0.49429932353675804,0.654994502539339,0.03070385479976688,0.008314783490134044,2354.4,1092.0,25414.6350222222,63460.6809111111,37.7386029931412,16.2884273455244,33.75,3.730484,38.750124
